id,in_force_from,termination_dt,general_description,national_legal_bases,administrative_mechanisms,reporter_code,reporter_name_en,restrictions,measure_1_flow,measure_1_symbol,measure_1_group,measure_1_description_en,notification_1_date,notification_1_document,notification_1_url,measure_2_flow,measure_2_symbol,measure_2_group,measure_2_description_en,notification_2_date,notification_2_document,notification_2_url,notification_3_date,notification_3_document,notification_3_url,measure_3_flow,measure_3_symbol,measure_3_group,measure_3_description_en,measure_4_flow,measure_4_symbol,measure_4_group,measure_4_description_en,notification_4_date,notification_4_document,notification_4_url,notification_5_date,notification_5_document,notification_5_url,measure_5_flow,measure_5_symbol,measure_5_group,measure_5_description_en,measure_6_flow,measure_6_symbol,measure_6_group,measure_6_description_en
628,2014-10-01,,Exportación prohibida (embargo) de mercancías a la República de Yemen,Constitución Política de los Estados Unidos Mexicanos (artículo 133)Ley de Comercio Exterior (artículos 2; 4; 5; 6; 15 y 16,,C484,Mexico,P-X ,export,P-X,P,Prohibition,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,2014-10-01,,Permiso e inspección ocular para importar y exportar armas de fuego y sus partes; refacciones; accesorios y municiones;así como armas de gas comprimido; de gas carbónico y/o inmovilizado-res eléctricos,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 104 y 113) Ley Federal de Armas de Fuego y Explosivos (artículos 2; 37; 38; 41; 42; 55; 56; 57; 58 y 59),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,2014-10-01,,Permiso para importar y exportar explosivos y material relacionado con explosivos,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 104 y 113) Ley Federal de Armas de Fuego y Explosivos (artículos 2; 37; 38; 41; 42; 55; 56; 57; 58 y 59),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,2014-10-01,,Permiso para importar y exportar sustancias químicas; materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 104 y 113) Ley Federal de Armas de Fuego y Explosivos (artículos 2; 37; 38; 41; 42; 55; 56; 57; 58 y 59),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,2014-10-01,,Permiso para importar y exportar máquinas; aparatos; dispositivos; artefactos y materiales; cuando se utilicen para la industria armamentista; o la industria pirotécnica,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 104 y 113) Ley Federal de Armas de Fuego y Explosivos (artículos 2; 37; 38; 41; 42; 55; 56; 57; 58 y 59),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,2014-10-01,,Autorización para la importación de plaguicidas,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 19; 20 y 21) Ley Aduanera (artículos 36; 104 y 113)Reglamento en Materia de Registros; Autorizaciones de Importación y Exportación y Certificados de Exportación de Plaguicidas; Nutrientes Vegetales y Sustancias y Materiales Tóxicos o Peligrosos (Reglamento Registros PLAFEST; artículos 3 y del 24 al 38) Reglamento Interior de la Comisión Intersecretarial para el Control del Proceso y uso de Plaguicidas; Fertilizantes y Sustancias Tóxicas (REGLAMENTO CICOPLAFEST artículo 3),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2014-10-01,,Autorización para importar fertilizantes; nutrientes vegetales o insumos de nutrición vegetal,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 19; 20 y 21) Ley Aduanera (artículos 36; 104 y 113) Reglamento Registros PLAFEST (artículos 3 y del 24 al 38) Reglamento CICOPLAFEST (artículo 3),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,2014-10-01,,Autorización para importar sustancias tóxicas; incluyendo las susceptibles de desvío para la fabricación de armas químicas,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 19; 20 y 21) Ley Aduanera (artículos 36; 104 y 113) Ley Federal para el Control de Sustancias Químicas Susceptibles de Desvío para la Fabricación de Armas Químicas (artículos 9; cuarto y quinto transitorios) Reglamento Registros PLAFEST (artículos 3 y del 24 al 38) Reglamento de la COFEPRIS (artículo 1 y 3),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,2014-10-01,,Autorización para la exportación de sustancias tóxicas; incluyendo las susceptibles de desvío para la fabricación de armas químicas,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 19; 20 y 21) Ley Aduanera (artículos 36; 104 y 113) Ley Federal para el Control de Sustancias Químicas Susceptibles de Desvío para la Fabricación de Armas Químicas (artículos 9; cuarto y quinto transitorios) Reglamento Registros PLAFEST (artículos 3 y del 24 al 38) ,,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,2014-10-01,,Autorización para importar y exportar especies amenazadas de vida silvestre; cuando se trate de especies listadas en los apéndices de la CITES,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 20 y 26) Ley Aduanera (artículos 36; 95; 104 y 113) Ley General del Equilibrio Ecológico y la Protección al Ambiente (artículos 85 y 153) Ley General de Vida Silvestre (artículos 9; 25; 26; 53; 54 y 55) Ley Federal de Sanidad Animal (artículos 11; 25; 26 y 30) Ley Federal de Sanidad Vegetal (artículos 11; 25; 26 y 30),Las autorizaciones pueden asumir la forma de un permiso o de un  certificado cuando se trate de especies listadas por la CITES,C484,Mexico,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,2014-10-01,,Autorización para importar y exportar las partes y derivados de las especies amenazadas de vida silvestre; cuando se trate de especies listadas en los apéndices de la CITES,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 20 y 26) Ley Aduanera (artículos 36; 95; 104 y 113) Ley General del Equilibrio Ecológico y la Protección al Ambiente (artículos 85 y 153) Ley Federal de Sanidad Animal (artículos 11; 25; 26 y 30) Ley Federal de Sanidad Vegetal (artículos 11; 25; 26 y 30),Las autorizaciones pueden asumir la forma de un permiso o de un  certificado cuando se trate de especies listadas por la CITES,C484,Mexico,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,2014-10-01,,Inspección ocular* en el punto de entrada para la importación de productos y subproductos forestales* La inspección ocular es equivalente a la autorización previa de importación,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 20 y 26) Ley Aduanera (artículos 36; 95; 104 y 113) Ley General del Equilibrio Ecológico y la Protección al Ambiente (artículos 85 y 153) Ley General de Desarrollo Forestal Sustentable (artículos 12 y 16)Ley Federal de Sanidad Vegetal (artículos 11; 25; 26 y 30),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,2014-10-01,,Autorización para importar o exportar materiales o sustancias peligrosas; incluyendo las susceptibles de desvío para la fabricación de armas químicas,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 20 y 26) Ley Aduanera (artículos 36; 95; 104 y 113)Ley Federal para el Control de Sustancias Químicas Susceptibles de Desvío para la Fabricación de Armas Químicas (artículos 3 y 9),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,2014-10-01,,Autorización de importación o exportación; o aviso de retorno*; para residuos peligrosos* El aviso de retorno es equivalente a la autorización de importación o exportación,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17; 20 y 26) Ley Aduanera (artículos 36; 95; 104 y 113) Ley General para la Prevención y Gestión Integral de los Residuos (artículos 7 y 85),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2014-10-01,,Autorización sanitaria previa para la importación de productos que se destinen al consumo humano o para uso en los procesos de la industria de alimentos para consumo humano,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283;  285;  286;  286 bis; 289; 295; 368 y 375) Reglamento de Control Sanitario de Productos y Servicios (artículos 4; 8; 15; 232 y 238)Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,2014-10-01,,Autorización sanitaria para la importación de derivados sanguíneos; órganos; tejidos; células y sustancias biológicas de origen humano; productos farmacéuticos; material quirúrgico; odontológico; equipo médico y artículos de ortopedia,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283; 285;  286;  286 bis; 289; 295; 368 y 375) Reglamento de Control Sanitario de Productos y Servicios (artículos 4; 8; 15; 232 y 238)Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14).,,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2014-10-01,,Autorización sanitaria para la importación de medicamentos y materias primas (estupefacien-tes y psicotró-picos) para uso humano o en la industria farmacéutica,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283; 285;  286;  286 bis; 289; 295; 368 y 375)Reglamento de Control Sanitario de Productos y Servicios (artículos 4; 8; 15; 232 y 238)Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14).,,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2014-10-01,,Autorización para la importación de productos de uso en diagnóstico; tratamiento; prevención o rehabilitación de enfermeda- des en humanos; o para pruebas de laboratorio; cuando:a) se importen al amparo de programas de suspensión de aranceles;b) se trate de donaciones;c) sean para uso personal del importador; d) para uso en investigación científica;e) sean para exposiciones; convenciones; demostración o congresos; y no se destinen a distribución y/o venta,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283; 285;  286;  286 bis; 289; 295; 368 y 375) Reglamento de Control Sanitario de Productos y Servicios (artículos 4; 8; 15; 232 y 238)Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2014-10-01,,Autorización para la importación de sustancias químicas; incluyendo las susceptibles de desvío para la fabricación de armas químicas,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 95; 104; 113 y 119) Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,2014-10-01,,Permiso sanitario para la importación de productos dirigidos a niños menores de 3 años,Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283; 285; 286; 286 bis; 289; 295; 368 y 375)Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2014-10-01,,Registro Sanitario para la importación de mercancías para diagnóstico; tratamiento; prevención o rehabilitación de enfermedades en humanos.* El Registro Sanitario es equivalente a la autorización de importación o exportación,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283; 285;  286;  286 bis; 289; 295; 368 y 375)Reglamento de Control Sanitario de Productos y Servicios (artículos 4; 8; 15; 232 y 238)Reglamento de la Comisión Federal para Protección contra Riesgos Sanitarios (artículos 1; 3; 10 y 14).,,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2014-10-01,,Permiso sanitario para la importación de tabaco y sus sucedáneos,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General para el Control del Tabaco,,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,2014-10-01,,Autorización sanitaria para la exportación de medicamen-tos; agentes de diagnóstico o reactivos; farmoquímicos y materias primas para uso humano o en la industria farmacéutica; así como derivados sanguíneos y de los órganos; tejidos; células y sustancias biológicas de origen humano,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95; 104; 113 y 119) Ley General de Salud (artículos 3; 17; 194; 104 bis; 283; 285;  286;  286 bis; 289; 295; 368 y 375) Reglamento de Control Sanitario de Productos y Servicios (artículos 4; 8; 15; 232 y 238),,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2014-10-01,,Aviso previo para importación de productos químicos esenciales y sus sales,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 104 y 113)Ley Federal para el Control de Precursores Químicos; Productos Químicos Esenciales y Máquinas para elaborar cápsulas; tabletas y/o comprimidos (artículos 1; 4; 6 y 15),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2014-10-01,,Aviso previo para exportación de productos químicos esenciales y sus sales,Ley de Comercio Exterior  (artículos 4; 5; 15; 16; 17 y 20) Ley Aduanera (artículos 36; 104 y 113)Ley Federal para el Control de Precursores Químicos; Productos Químicos Esenciales y Máquinas para elaborar cápsulas; tabletas y/o comprimidos (artículos 1; 4; 6 y 15),,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,2014-10-01,,Permiso previo de importación para hidrocarburos y productos petrolíferos,Ley de Comercio Exterior (artículos 4; 5; 17; 20 y 21) Ley Aduanera (artículos 36-A; 104 y 113)Ley de Hidrocarburos(artículos 16; 48 y 80),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2014-10-01,,Permiso previo de exportación para hidrocarburos y productos petrolíferos,Ley de Comercio Exterior (artículos 4; 5; 17; 20 y 21)Ley Aduanera (artículos 36-A; 104 y 113)Ley de Hidrocarburos (artículos 48 y 80),,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2014-10-01,,Autorización para la importación de compuestos y productos radiactivos,Constitución Política de los Estados Unidos Mexicanos (artículos 25; 27; 28; 131 y 133)Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera(artículos 36; 95 y 104),,C484,Mexico,NAL ,import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2014-10-01,,Autorización para la exportación de compuestos y productos radiactivos,Constitución Política de los Estados Unidos Mexicanos (artículos 25; 27; 28; 131 y 133)Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20); Ley Aduanera (artículos 36; 95 y 104),,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2014-10-01,,Autorización para la importación y exportación de materiales nucleares; instalaciones y equipo nuclear,Constitución Política de los Estados Unidos Mexicanos (artículos 25; 27; 28; 131 y 133)Ley de Comercio Exterior (artículos 4; 5; 15; 16; 17 y 20)Ley Aduanera (artículos 36; 95 y 104),,C484,Mexico,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2014-10-01,,Autorización previa para exportación de bienes producidos del siglo XVI al XIX; que son considerados monumentos históricos,Ley de Comercio Exterior (artículos 15; 17; 19 y 20) Ley Aduanera (artículo 36)Ley Federal sobre Monumentos y Zonas Arqueológicos; Artísticos e Históricos (artículo 16),,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,2014-10-01,,Autorización previa para exportación de obras plásticas que hayan sido declaradas monumento histórico o artístico.,Ley de Comercio Exterior (artículos 15; 17; 19 y 20)Ley Aduanera (artículo 36)Ley Federal sobre Monumentos y Zonas Arqueológicos; Artísticos e Históricos (artículo 16),,C484,Mexico,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2016-07-26,G/MA/QR/N/MEX/1/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MEX/1/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
